title,url,word_count,problem_category,notes
شركة تركيب وصيانة محطات تحلية المياه في الشمال,https://www.rukn-eltatawer.com/qa/ro-plants-al-shamal/,222,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (222 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `ro-plants` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب وصيانة مضخات مياه وصرف صحي في الشحانية,https://www.rukn-eltatawer.com/qa/water-pumps-al-shahaniya/,229,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (229 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `water-pumps` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب وصيانة مضخات مياه وصرف صحي في الشمال,https://www.rukn-eltatawer.com/qa/water-pumps-al-shamal/,216,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (216 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `water-pumps` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة صيانة ميكروويف في الظعاين,https://www.rukn-eltatawer.com/qa/microwave-maintenance-al-daayen/,208,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (208 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `microwave-maintenance` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة صيانة نشافات في الظعاين,https://www.rukn-eltatawer.com/qa/dryer-maintenance-al-daayen/,228,"critical_thin,template_boilerplate,local_doorway_variant,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (228 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `dryer-maintenance` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة صيانة غسالات في الظعاين,https://www.rukn-eltatawer.com/qa/washer-maintenance-al-daayen/,228,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (228 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `washer-maintenance` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة صيانة ثلاجات في الظعاين,https://www.rukn-eltatawer.com/qa/fridge-maintenance-al-daayen/,220,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (220 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `fridge-maintenance` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة صيانة الأجهزة الكهربائية في الظعاين,https://www.rukn-eltatawer.com/qa/appliance-maintenance-al-daayen/,210,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (210 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `appliance-maintenance` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة صيانة بوتاجازات في الظعاين,https://www.rukn-eltatawer.com/qa/stove-maintenance-al-daayen/,208,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (208 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `stove-maintenance` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة صيانة أفران في الظعاين,https://www.rukn-eltatawer.com/qa/oven-maintenance-al-daayen/,228,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (228 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `oven-maintenance` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة صيانة أبواب أوتوماتيكية في الظعاين,https://www.rukn-eltatawer.com/qa/automatic-doors-maintenance-al-daayen/,222,"critical_thin,template_boilerplate,local_doorway_variant,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (222 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `automatic-doors-maintenance` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة صيانة كاميرات مراقبة في الظعاين,https://www.rukn-eltatawer.com/qa/cctv-maintenance-al-daayen/,218,"critical_thin,template_boilerplate,local_doorway_variant,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (218 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `cctv-maintenance` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تنظيف مجالس في الشحانية,https://www.rukn-eltatawer.com/qa/majlis-cleaning-al-shahaniya/,220,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (220 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `majlis-cleaning` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تنظيف مجالس في الشمال,https://www.rukn-eltatawer.com/qa/majlis-cleaning-al-shamal/,232,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (232 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `majlis-cleaning` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تنظيف مكاتب في الشحانية,https://www.rukn-eltatawer.com/qa/office-cleaning-al-shahaniya/,220,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (220 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `office-cleaning` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تنظيف مكاتب في الشمال,https://www.rukn-eltatawer.com/qa/office-cleaning-al-shamal/,217,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (217 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `office-cleaning` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تنظيف قصور في الشحانية,https://www.rukn-eltatawer.com/qa/palace-cleaning-al-shahaniya/,233,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (233 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `palace-cleaning` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تنظيف قصور في الشمال,https://www.rukn-eltatawer.com/qa/palace-cleaning-al-shamal/,212,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (212 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `palace-cleaning` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تنظيف شقق في الشحانية,https://www.rukn-eltatawer.com/qa/apartment-cleaning-al-shahaniya/,223,"critical_thin,template_boilerplate,local_doorway_variant,near_duplicate,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (223 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ تشابه SimHash مسافة 1 مع https://www.rukn-eltatawer.com/qa/pool-cleaning-al-shahaniya/ ؛ نفس جذع الخدمة `apartment-cleaning` على 10 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تنظيف شقق في الشمال,https://www.rukn-eltatawer.com/qa/apartment-cleaning-al-shamal/,212,"critical_thin,template_boilerplate,local_doorway_variant,near_duplicate,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (212 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ تشابه SimHash مسافة 0 مع https://www.rukn-eltatawer.com/qa/mattress-cleaning-al-shamal/ ؛ نفس جذع الخدمة `apartment-cleaning` على 10 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
شركة تركيب وصيانة شفاطات مطابخ في الشحانية,https://www.rukn-eltatawer.com/qa/kitchen-hoods-al-shahaniya/,224,"critical_thin,template_boilerplate,local_doorway_variant,city_variant_similar,keyword_cannibalization,no_h1_in_body",محتوى هزيل جداً (224 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `kitchen-hoods` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب)
