id,type,title,url,slug,word_count,severity,issues,notes,city,service_stem,kind_title,kind_body,is_city_grid,h1_in_body,h2,h3,heading_skeleton_hash,template_cluster_size,cannibal_group_size,unique_token_ratio,similar_to,similar_hamming,images,images_no_alt,internal_links_in_body,placeholders,rank_seo_score,rank_orphan,rank_incoming_links,rank_internal_links,live_http,live_h1_count,live_h1,meta_description_len,canonical,noindex
11874,post,شركة تركيب أسقف مستعارة في الشمال,https://www.rukn-eltatawer.com/qa/suspended-ceiling-al-shamal/,suspended-ceiling-al-shamal,228,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (228 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `suspended-ceiling` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-shamal,suspended-ceiling,general,general,1,0,7,0,a6b89d30b159,868,9,0.524,https://www.rukn-eltatawer.com/qa/brickwork-al-shamal/ ; https://www.rukn-eltatawer.com/qa/tank-water-chiller-al-shamal/ ; https://www.rukn-eltatawer.com/qa/building-maintenance-al-shamal/,0,0,0,1,,0,True,0,1,,,,,,0
11986,post,شركة بناء أسوار طابوق في الشمال,https://www.rukn-eltatawer.com/qa/block-fences-al-shamal/,block-fences-al-shamal,228,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (228 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `block-fences` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-shamal,block-fences,general,general,1,0,7,0,a6b89d30b159,868,9,0.524,https://www.rukn-eltatawer.com/qa/tank-water-chiller-al-shamal/ ; https://www.rukn-eltatawer.com/qa/building-maintenance-al-shamal/ ; https://www.rukn-eltatawer.com/qa/brickwork-al-shamal/,1,0,0,1,,0,True,0,0,,,,,,0
12330,post,شركة تركيب شبك طارد للحمام في الشمال,https://www.rukn-eltatawer.com/qa/pigeon-net-installation-al-shamal/,pigeon-net-installation-al-shamal,228,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (228 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `pigeon-net-installation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-shamal,pigeon-net-installation,general,plumb,1,0,7,0,a6b89d30b159,868,9,0.575,https://www.rukn-eltatawer.com/qa/fridge-maintenance-al-shamal/ ; https://www.rukn-eltatawer.com/qa/microwave-maintenance-al-shamal/ ; https://www.rukn-eltatawer.com/qa/marble-granite-al-shamal/,3,0,0,1,,0,True,0,0,,,,,,0
12386,post,كهربائي منازل في الشمال,https://www.rukn-eltatawer.com/qa/home-electrician-al-shamal/,home-electrician-al-shamal,228,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (228 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `home-electrician` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-shamal,home-electrician,electric,electric,1,0,7,0,cb24e6f8b3f9,905,9,0.588,https://www.rukn-eltatawer.com/qa/electric-spray-painting-al-shamal/ ; https://www.rukn-eltatawer.com/qa/24h-emergency-electrician-al-shamal/ ; https://www.rukn-eltatawer.com/qa/roof-insulation-al-shamal/,0,0,0,1,,0,True,0,0,,,,,,0
12436,post,فني تركيب أقمار صناعية في الشحانية,https://www.rukn-eltatawer.com/qa/satellite-tech-al-shahaniya/,satellite-tech-al-shahaniya,228,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (228 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `satellite-tech` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-shahaniya,satellite-tech,general,ac,1,0,7,0,cb24e6f8b3f9,905,9,0.588,https://www.rukn-eltatawer.com/qa/decor-design-al-shahaniya/ ; https://www.rukn-eltatawer.com/qa/termite-control-al-shahaniya/ ; https://www.rukn-eltatawer.com/qa/automatic-doors-maintenance-al-shahaniya/,1,0,0,1,,0,True,0,0,,,,,,0
11771,post,شركة تركيب كربستون في الظعاين,https://www.rukn-eltatawer.com/qa/kerbstone-al-daayen/,kerbstone-al-daayen,228,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (228 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `kerbstone` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-daayen,kerbstone,general,general,1,0,7,0,cb24e6f8b3f9,905,9,0.555,https://www.rukn-eltatawer.com/qa/ceramic-porcelain-al-daayen/ ; https://www.rukn-eltatawer.com/qa/cctv-tech-al-wakrah/,2,0,0,1,,0,True,0,1,,,,,,0
12291,post,شركة مكافحة العقارب في الظعاين,https://www.rukn-eltatawer.com/qa/scorpion-control-al-daayen/,scorpion-control-al-daayen,228,حرجة,critical_thin|template_boilerplate|local_doorway_variant|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (228 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `scorpion-control` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-daayen,scorpion-control,general,plumb,1,0,7,0,cb24e6f8b3f9,905,9,0.599,,,0,0,1,,0,True,0,0,,,,,,0
12355,post,شركة التعقيم بالبخار في الظعاين,https://www.rukn-eltatawer.com/qa/steam-disinfection-al-daayen/,steam-disinfection-al-daayen,228,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (228 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `steam-disinfection` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-daayen,steam-disinfection,pest,pest,1,0,7,0,cb24e6f8b3f9,905,9,0.599,https://www.rukn-eltatawer.com/qa/flying-pest-control-al-daayen/ ; https://www.rukn-eltatawer.com/qa/crawling-pest-control-al-daayen/ ; https://www.rukn-eltatawer.com/qa/mosquito-fly-control-al-daayen/,0,0,0,1,,0,True,0,0,,,,,,0
12651,post,شركة كهربائي منازل في الظعاين,https://www.rukn-eltatawer.com/qa/home-electrician-elec-al-daayen/,home-electrician-elec-al-daayen,228,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (228 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `home-electrician-elec` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-daayen,home-electrician-elec,electric,electric,1,0,7,0,cb24e6f8b3f9,905,9,0.605,https://www.rukn-eltatawer.com/qa/building-maintenance-al-daayen/ ; https://www.rukn-eltatawer.com/qa/electric-panel-maintenance-al-daayen/ ; https://www.rukn-eltatawer.com/qa/home-electrician-al-daayen/,1,0,0,1,,0,True,0,0,,,,,,0
11760,post,شركة تركيب انترلوك في الخور,https://www.rukn-eltatawer.com/qa/interlock-al-khor/,interlock-al-khor,228,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (228 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `interlock` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-khor,interlock,general,general,1,0,7,0,a6b89d30b159,868,9,0.543,https://www.rukn-eltatawer.com/qa/doors-installation-al-khor/ ; https://www.rukn-eltatawer.com/qa/water-filters-al-khor/ ; https://www.rukn-eltatawer.com/qa/automatic-doors-maintenance-al-khor/,0,0,0,1,,0,True,0,1,,,,,,0
11841,post,شركة تركيب جبس بورد في أم صلال,https://www.rukn-eltatawer.com/qa/gypsum-board-umm-salal/,gypsum-board-umm-salal,228,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (228 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `gypsum-board` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),umm-salal,gypsum-board,paint,leak,1,0,7,0,a6b89d30b159,868,9,0.567,https://www.rukn-eltatawer.com/qa/thermal-insulation-umm-salal/ ; https://www.rukn-eltatawer.com/qa/office-painting-umm-salal/ ; https://www.rukn-eltatawer.com/qa/septic-tank-emptying-umm-salal/,0,0,0,1,,0,True,0,1,,,,,,0
11904,post,شركة تركيب أبواب في الخور,https://www.rukn-eltatawer.com/qa/doors-installation-al-khor/,doors-installation-al-khor,228,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (228 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `doors-installation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-khor,doors-installation,general,general,1,0,7,0,a6b89d30b159,868,9,0.543,https://www.rukn-eltatawer.com/qa/interlock-al-khor/ ; https://www.rukn-eltatawer.com/qa/water-filters-al-khor/ ; https://www.rukn-eltatawer.com/qa/automatic-doors-maintenance-al-khor/,0,0,0,1,,0,True,0,1,,,,,,0
11936,post,شركة تركيب عشب جداري في الخور,https://www.rukn-eltatawer.com/qa/grass-wall-al-khor/,grass-wall-al-khor,228,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (228 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `grass-wall` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-khor,grass-wall,garden,garden,1,0,7,0,cb24e6f8b3f9,905,9,0.536,https://www.rukn-eltatawer.com/qa/ceramic-porcelain-al-khor/ ; https://www.rukn-eltatawer.com/qa/artificial-grass-al-khor/ ; https://www.rukn-eltatawer.com/qa/artificial-grass-grdn-al-khor/,2,0,0,1,,0,True,0,1,,,,,,0
11952,post,شركة بناء استراحات في الخور,https://www.rukn-eltatawer.com/qa/majlis-building-al-khor/,majlis-building-al-khor,228,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (228 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `majlis-building` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-khor,majlis-building,general,general,1,0,7,0,a6b89d30b159,868,9,0.543,https://www.rukn-eltatawer.com/qa/palace-cleaning-al-khor/ ; https://www.rukn-eltatawer.com/qa/interlock-al-khor/ ; https://www.rukn-eltatawer.com/qa/doors-installation-al-khor/,2,0,0,1,,0,True,0,0,,,,,,0
12120,post,شركة إنشاء ممرات حجرية في الخور,https://www.rukn-eltatawer.com/qa/stone-pathway-al-khor/,stone-pathway-al-khor,228,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (228 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `stone-pathway` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-khor,stone-pathway,general,garden,1,0,7,0,cb24e6f8b3f9,905,9,0.545,https://www.rukn-eltatawer.com/qa/pergola-installation-al-khor/ ; https://www.rukn-eltatawer.com/qa/wall-fountain-al-khor/ ; https://www.rukn-eltatawer.com/qa/ozone-disinfection-al-khor/,1,0,0,1,,0,True,0,0,,,,,,0
12136,post,شركة تركيب نوافير جدارية في الخور,https://www.rukn-eltatawer.com/qa/wall-fountain-al-khor/,wall-fountain-al-khor,228,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (228 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `wall-fountain` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-khor,wall-fountain,general,garden,1,0,7,0,cb24e6f8b3f9,905,9,0.545,https://www.rukn-eltatawer.com/qa/pergola-installation-al-khor/ ; https://www.rukn-eltatawer.com/qa/grass-wall-al-khor/ ; https://www.rukn-eltatawer.com/qa/stone-pathway-al-khor/,1,0,0,1,,0,True,0,0,,,,,,0
12193,post,شركة تخزين أثاث في أم صلال,https://www.rukn-eltatawer.com/qa/furniture-storage-umm-salal/,furniture-storage-umm-salal,228,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (228 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `furniture-storage` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),umm-salal,furniture-storage,move,move,1,0,7,0,a6b89d30b159,868,9,0.552,https://www.rukn-eltatawer.com/qa/furniture-packaging-umm-salal/ ; https://www.rukn-eltatawer.com/qa/furniture-assembly-umm-salal/ ; https://www.rukn-eltatawer.com/qa/plumbing-fault-repair-umm-salal/,1,0,0,1,,0,True,0,0,,,,,,0
12248,post,شركة مكافحة النمل الأسود والأحمر في الخور,https://www.rukn-eltatawer.com/qa/ant-control-al-khor/,ant-control-al-khor,228,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (228 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `ant-control` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-khor,ant-control,general,plumb,1,0,7,0,a6b89d30b159,868,9,0.57,https://www.rukn-eltatawer.com/qa/bed-bug-control-al-khor/ ; https://www.rukn-eltatawer.com/qa/flea-control-al-khor/ ; https://www.rukn-eltatawer.com/qa/drain-unclogging-al-khor/,0,0,0,1,,0,True,0,0,,,,,,0
